vid,timestamp,trip_id,linear_ref,speed,direction,lat,lon,route_length_in_meter,distance_from_route_in_meter
117620103021,2017-05-01T16:29:16+07:00,5,0.769407640133969,54,in,7.8806,98.374067,15561,3.031151503
117620103021,2017-05-01T16:30:16+07:00,5,0.811799355046104,0,in,7.880233,98.379917,15561,5.833277893
117620103021,2017-05-01T16:31:15+07:00,5,0.822315951324187,0,in,7.879683,98.381283,15561,5.679619778
117620103021,2017-05-01T16:32:15+07:00,5,0.822315951324187,0,in,7.879683,98.381283,15561,5.679619778
117620103021,2017-05-01T16:33:15+07:00,5,0.847552981653488,38,in,7.8796,98.384783,15561,0.763428101
117620103021,2017-05-01T16:34:15+07:00,5,0.88952593829079,0,in,7.875667,98.389117,15561,10.334817717
117620103021,2017-05-01T16:35:15+07:00,5,0.907343691384788,22,in,7.874083,98.3901,15561,2.470140111
117620103021,2017-05-01T16:36:15+07:00,5,0.928363953904552,30,in,7.871333,98.3904,15561,7.831210902
117620103021,2017-05-01T16:37:14+07:00,5,0.960413372138167,42,in,7.867333,98.392383,15561,0.735037482
117620103021,2017-05-01T16:38:14+07:00,5,0.994315055442972,36,in,7.86735,98.395267,15561,1.061861112
117620103021,2017-05-01T17:20:58+07:00,6,0.0231106676513712,15,out,7.8655,98.394167,15832,3.61496716
117620103021,2017-05-01T17:21:58+07:00,6,0.0573609911709635,0,out,7.86925,98.391383,15832,7.021918963
117620103021,2017-05-01T17:22:58+07:00,6,0.0573609911709635,0,out,7.86925,98.391383,15832,7.021918963
117620103021,2017-05-01T17:23:58+07:00,6,0.0775070289023609,0,out,7.8718,98.390133,15832,1.814887481
117620103021,2017-05-01T17:24:58+07:00,6,0.0900697378029327,34,out,7.873517,98.390283,15832,1.648729061
117620103021,2017-05-01T17:25:57+07:00,6,0.131893328902917,46,out,7.8779,98.386517,15832,2.039869932
117620103021,2017-05-01T17:26:57+07:00,6,0.151080660172465,29,out,7.879617,98.38445,15832,5.416195619
117620103021,2017-05-01T17:27:57+07:00,6,0.168373030913467,0,out,7.879517,98.382,15832,1.482031514
117620103021,2017-05-01T17:28:57+07:00,6,0.170151493931917,17,out,7.879567,98.38175,15832,3.723791605
117620103021,2017-05-01T17:30:31+07:00,6,0.181320908894665,0,out,7.880033,98.380267,15832,4.110902815
117620103021,2017-05-01T17:30:42+07:00,6,0.200636030559853,50,out,7.880417,98.377583,15832,3.675099618
117620103021,2017-05-01T17:31:42+07:00,6,0.249308001830046,41,out,7.8808,98.370717,15832,1.761470071
117620103021,2017-05-01T17:32:42+07:00,6,0.292362095554425,27,out,7.881283,98.364633,15832,1.470217228
117620103021,2017-05-01T17:33:41+07:00,6,0.305417400174957,40,out,7.882317,98.364217,15832,2.960798625
117620103021,2017-05-01T17:34:41+07:00,6,0.350309174835296,47,out,7.888067,98.366933,15832,4.068539978
117620103021,2017-05-01T17:35:41+07:00,6,0.383104051613276,34,out,7.888133,98.370467,15832,17.660708575
117620103021,2017-05-01T17:36:41+07:00,6,0.421558326102226,42,out,7.886283,98.3756,15832,0.743375743
117620103021,2017-05-01T17:37:41+07:00,6,0.446452203898647,35,out,7.885033,98.3789,15832,1.690173581
117620103021,2017-05-01T17:38:41+07:00,6,0.474123603695979,20,out,7.8838,98.38245,15832,2.992978849
117620103021,2017-05-01T17:39:40+07:00,6,0.478986358690103,0,out,7.8845,98.382433,15832,1.163068045
117620103021,2017-05-01T17:40:40+07:00,6,0.491231926170056,24,out,7.886233,98.382333,15832,2.287733558
117620103021,2017-05-01T17:41:40+07:00,6,0.496788665497666,0,out,7.887017,98.38225,15832,1.354279864
117620103021,2017-05-01T17:42:40+07:00,6,0.50137957991946,0,out,7.887667,98.382217,15832,0.518057208
117620103021,2017-05-01T17:43:40+07:00,6,0.501619390156087,0,out,7.8877,98.3822,15832,2.160730492
117620103021,2017-05-01T17:44:40+07:00,6,0.519581498438913,0,out,7.88875,98.383983,15832,7.741351019
117620103021,2017-05-01T17:45:39+07:00,6,0.533921637333529,0,out,7.889267,98.38595,15832,0.502431914
117620103021,2017-05-01T17:46:39+07:00,6,0.553527605527663,35,out,7.89005,98.388617,15832,4.551355737
117620103021,2017-05-01T17:47:39+07:00,6,0.560476770699476,0,out,7.890367,98.38955,15832,1.790667658
117620103021,2017-05-01T17:48:39+07:00,6,0.575832093753646,38,out,7.89105,98.391617,15832,1.520992164
117620103021,2017-05-01T17:49:39+07:00,6,0.609202614824291,32,out,7.887967,98.393417,15832,0.124420643
117620103021,2017-05-01T17:50:39+07:00,6,0.631174678552401,28,out,7.884883,98.392983,15832,1.249467289
117620103021,2017-05-01T17:51:38+07:00,6,0.644017169042433,23,out,7.88335,98.393217,15832,12.124517808
117620103021,2017-05-01T17:52:38+07:00,6,0.673522366690636,40,out,7.882967,98.397383,15832,5.84409801
117620103021,2017-05-01T17:53:38+07:00,6,0.692773907225993,26,out,7.8826,98.4,15832,0.800229176
117620103021,2017-05-01T17:54:38+07:00,6,0.717424503733635,9,out,7.88155,98.402533,15832,2.944944933
117620103021,2017-05-01T17:55:38+07:00,6,0.739019905004411,36,out,7.882583,98.405233,15832,4.994888194
117620103021,2017-05-01T17:56:37+07:00,6,0.774065898225942,18,out,7.88095,98.4099,15832,3.727378419
117620103021,2017-05-01T17:57:37+07:00,6,0.795073590773344,49,out,7.880767,98.41285,15832,2.254961677
117620103021,2017-05-01T17:58:37+07:00,6,0.813810947535664,17,out,7.8823,98.4137,15832,3.151177148
117620103021,2017-05-01T17:59:37+07:00,6,0.837376635419789,26,out,7.884967,98.4121,15832,0.950612737
117620103021,2017-05-01T18:00:37+07:00,6,0.856449024554672,31,out,7.88585,98.414183,15832,1.77028328
117620103021,2017-05-01T18:01:37+07:00,6,0.881306743035494,51,out,7.886,98.4177,15832,1.129344748
117620103021,2017-05-01T18:02:36+07:00,6,0.934640548522746,42,out,7.886533,98.425183,15832,3.168336044
117620103021,2017-05-01T18:03:36+07:00,6,0.953776773693278,30,out,7.8854,98.426917,15832,1.557178917
117620103021,2017-05-01T18:05:36+07:00,7,0.0,41,in,7.877733,98.4262,15561,385.136791735
117620103021,2017-05-01T18:06:36+07:00,7,0.0,0,in,7.87595,98.424483,15561,655.044765079
117620103021,2017-05-01T18:07:36+07:00,7,0.0,24,in,7.876433,98.4245,15561,621.283003273
117620103021,2017-05-01T18:08:35+07:00,7,0.0,20,in,7.877967,98.4288,15561,189.261568445
117620103021,2017-05-01T18:09:35+07:00,7,0.0151217010804194,32,in,7.881383,98.42795,15561,2.571230932
117620103021,2017-05-01T18:10:35+07:00,7,0.0535150990853675,32,in,7.886317,98.426683,15561,4.443513458
117620103021,2017-05-01T18:11:35+07:00,7,0.093297681594761,38,in,7.885983,98.421383,15561,4.918067376
117620103021,2017-05-01T18:12:35+07:00,7,0.136924815745532,33,in,7.88585,98.415317,15561,0.788173343
117620103021,2017-05-01T18:13:35+07:00,7,0.165698447555663,19,in,7.884683,98.412167,15561,2.641003307
117620103021,2017-05-01T18:14:34+07:00,7,0.184749614787542,16,in,7.8824,98.413383,15561,3.847397854
117620103021,2017-05-01T18:15:34+07:00,7,0.196512072392652,0,in,7.88115,98.414233,15561,0.40301216
117620103021,2017-05-01T18:16:34+07:00,7,0.223148408969667,14,in,7.88075,98.410683,15561,2.899611409
117620103021,2017-05-01T18:17:34+07:00,7,0.259120962070764,45,in,7.882333,98.405933,15561,0.819320862
117620103021,2017-05-01T18:18:34+07:00,7,0.289594604796543,20,in,7.881417,98.4021,15561,0.206247073
117620103021,2017-05-01T18:19:33+07:00,7,0.313911839010084,25,in,7.88265,98.39985,15561,5.214061984
117620103021,2017-05-01T18:20:33+07:00,7,0.351042323136195,42,in,7.883167,98.394767,15561,8.986090902
117620103021,2017-05-01T18:21:33+07:00,7,0.378573045052591,30,in,7.885283,98.392967,15561,6.095284091
117620103021,2017-05-01T18:22:33+07:00,7,0.403236702385974,20,in,7.888683,98.393467,15561,2.513453827
117620103021,2017-05-01T18:23:33+07:00,7,0.430198601428914,28,in,7.891033,98.391733,15561,2.432429415
117620103021,2017-05-01T18:24:33+07:00,7,0.440715660816621,0,in,7.8906,98.390333,15561,0.674435724
117620103021,2017-05-01T18:25:32+07:00,7,0.449148648823873,43,in,7.890233,98.389217,15561,0.220042855
117620103021,2017-05-01T18:26:32+07:00,7,0.482144370180557,42,in,7.888967,98.3848,15561,5.21107303
