log_timestamp,lat_FromGnss,lng_FromGnss,GNSS_linear_ref,GNSS_TimeStamp,lat_FromDTC,lng_FromDTC,DTC_linear_ref,DTC_TimeStamp,pong_predicted_linear_ref,bus_line,vehicle_id,type,lat_FromDevice,lng_FromDevice
2017.07.03 10:31:22,7.858778166666667,98.36336533333333,,2017-07-03T09:59:58.100000+07:00,7.858783,98.363367,,2017-07-03T10:31:09.637000+07:00,0.1825411556106803,2,059049461,high,7.8582019,98.363712
2017.07.03 10:31:27,7.858778166666667,98.36336533333333,,2017-07-03T09:59:58.100000+07:00,7.858783,98.363367,,2017-07-03T10:31:09.637000+07:00,0.18301012126102942,2,059049461,high,7.8581264,98.3638981
2017.07.03 10:31:32,7.858778166666667,98.36336533333333,,2017-07-03T09:59:58.100000+07:00,7.858783,98.363367,,2017-07-03T10:31:24.677000+07:00,0.1835584105139448,2,059049461,high,7.8581704,98.3641692
2017.07.03 10:31:37,7.858159666666666,98.36418116666667,,2017-07-03T10:31:31.733000+07:00,7.858783,98.363367,,2017-07-03T10:31:24.677000+07:00,0.18404020650001032,2,059049461,high,7.8583537,98.3645835
2017.07.03 10:31:42,7.858305,98.36457,,2017-07-03T10:31:36.733000+07:00,7.858783,98.363367,,2017-07-03T10:31:24.677000+07:00,0.18453081484192346,2,059049461,high,7.8586531,98.3650051
2017.07.03 10:31:47,7.858514166666667,98.3649455,,2017-07-03T10:31:41.223000+07:00,7.858783,98.363367,,2017-07-03T10:31:24.677000+07:00,0.18500975484229826,2,059049461,high,7.8588445,98.3652592
2017.07.03 10:31:52,7.8588045,98.3653115,,2017-07-03T10:31:46.219000+07:00,7.858583,98.363367,,2017-07-03T10:31:43.040000+07:00,0.18551126502959006,2,059049461,high,7.8591966,98.36574
2017.07.03 10:31:57,7.8591093333333335,98.365681,,2017-07-03T10:31:51.579000+07:00,7.858583,98.363367,,2017-07-03T10:31:43.040000+07:00,0.18601865988739796,2,059049461,high,7.8593312,98.3659864
2017.07.03 10:32:02,7.859393166666667,98.36598866666667,,2017-07-03T10:31:55.581000+07:00,7.858583,98.363367,,2017-07-03T10:31:54.805000+07:00,0.1865245985525018,2,059049461,high,7.8597245,98.3664716
2017.07.03 10:32:07,7.859808166666666,98.36652716666667,,2017-07-03T10:32:01.980000+07:00,7.858583,98.363367,,2017-07-03T10:31:54.805000+07:00,0.18708172876112153,2,059049461,high,7.8600451,98.3669151
2017.07.03 10:32:12,7.8601201666666665,98.3669385,,2017-07-03T10:32:06.053000+07:00,7.858583,98.363367,,2017-07-03T10:31:54.805000+07:00,0.1875340692947672,2,059049461,high,7.8604177,98.367396
2017.07.03 10:32:17,7.860465666666666,98.36739533333333,,2017-07-03T10:32:11.018000+07:00,7.858583,98.363367,,2017-07-03T10:32:09.649000+07:00,0.18803570048145274,2,059049461,high,7.8608108,98.3678716
2017.07.03 10:32:22,7.8608365,98.36788466666667,,2017-07-03T10:32:16.450000+07:00,7.858583,98.363367,,2017-07-03T10:32:09.649000+07:00,0.18852487443055257,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:32:27,7.861105666666667,98.36822583333333,,2017-07-03T10:32:20.427000+07:00,7.858583,98.363367,,2017-07-03T10:32:09.649000+07:00,0.18902095294505858,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:32:32,7.8615125,98.36871216666667,,2017-07-03T10:32:26.592000+07:00,7.858583,98.363367,,2017-07-03T10:32:24.694000+07:00,0.1895210829392655,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:32:37,7.861871833333334,98.36910533333334,,2017-07-03T10:32:31.574000+07:00,7.858583,98.363367,,2017-07-03T10:32:24.694000+07:00,0.19001429696812341,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:32:42,7.862193166666667,98.369439,,2017-07-03T10:32:36.501000+07:00,7.858583,98.363367,,2017-07-03T10:32:24.694000+07:00,0.19051515565867938,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:32:47,7.8623286666666665,98.36958033333333,,2017-07-03T10:32:41.631000+07:00,7.858583,98.363367,,2017-07-03T10:32:39.821000+07:00,0.19102416230841177,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:32:52,7.862332333333333,98.36958066666666,,2017-07-03T10:32:46.808000+07:00,7.858583,98.363367,,2017-07-03T10:32:39.821000+07:00,0.19152727068769612,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:32:57,7.862335666666667,98.36957766666667,,2017-07-03T10:32:51.696000+07:00,7.858583,98.363367,,2017-07-03T10:32:39.821000+07:00,0.1920300009688749,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:33:02,7.862339,98.369578,,2017-07-03T10:32:56.719000+07:00,7.858583,98.363367,,2017-07-03T10:32:39.821000+07:00,0.19258542998601808,2,059049461,high,7.8610891,98.3682528
2017.07.03 10:33:07,7.862339166666667,98.36958033333333,,2017-07-03T10:33:00.854000+07:00,7.858583,98.363367,,2017-07-03T10:32:54.699000+07:00,0.1930481464676773,2,059049461,high,7.862338,98.3695845
2017.07.03 10:33:12,7.862345666666666,98.36959233333333,,2017-07-03T10:33:05.821000+07:00,7.858583,98.363367,,2017-07-03T10:32:54.699000+07:00,0.19354879675927741,2,059049461,high,7.862392,98.3695765
2017.07.03 10:33:17,7.862387166666666,98.36963983333334,,2017-07-03T10:33:11.348000+07:00,7.858583,98.363367,,2017-07-03T10:33:09.684000+07:00,0.19404798935818096,2,059049461,high,7.8625941,98.3698181
2017.07.03 10:33:22,7.862563166666667,98.36982333333333,,2017-07-03T10:33:16.716000+07:00,7.858583,98.363367,,2017-07-03T10:33:09.684000+07:00,0.19457274782899225,2,059049461,high,7.8627444,98.3700359
2017.07.03 10:33:27,7.862786166666667,98.37004633333333,,2017-07-03T10:33:21.411000+07:00,7.858583,98.363367,,2017-07-03T10:33:09.684000+07:00,0.19504220367688538,2,059049461,high,7.8628874,98.3702865
2017.07.03 10:33:32,7.8628591666666665,98.37023966666666,,2017-07-03T10:33:26.529000+07:00,7.858583,98.363367,,2017-07-03T10:33:09.684000+07:00,0.19554158787482895,2,059049461,high,7.8627286,98.3704405
2017.07.03 10:33:37,7.862695,98.37042633333333,,2017-07-03T10:33:31.648000+07:00,7.858183,98.3642,,2017-07-03T10:33:28.715000+07:00,0.19604552014998539,2,059049461,high,7.8627286,98.3704405
2017.07.03 10:33:42,7.862463333333333,98.37066166666666,,2017-07-03T10:33:36.636000+07:00,7.858183,98.3642,,2017-07-03T10:33:28.715000+07:00,9.219226945859179E-4,2,059049461,high,7.8627286,98.3704405
2017.07.03 10:33:47,7.862242833333333,98.37088533333333,,2017-07-03T10:33:41.957000+07:00,7.858183,98.3642,,2017-07-03T10:33:39.660000+07:00,0.0014645660757887364,2,059049461,high,7.8627286,98.3704405
2017.07.03 10:33:52,7.8620833333333335,98.37108566666667,,2017-07-03T10:33:46.061000+07:00,7.858183,98.3642,,2017-07-03T10:33:39.660000+07:00,8.189733103915193E-4,2,059049461,high,7.8627286,98.3704405
2017.07.03 10:33:57,7.8619845,98.37137283333334,,2017-07-03T10:33:51.488000+07:00,7.858183,98.3642,,2017-07-03T10:33:39.660000+07:00,0.0013276239619075506,2,059049461,high,7.8627286,98.3704405
2017.07.03 10:34:02,7.861899333333334,98.37173216666666,,2017-07-03T10:33:56.656000+07:00,7.858183,98.3642,,2017-07-03T10:33:54.677000+07:00,0.0018435707768677345,2,059049461,high,7.8617134,98.371864
2017.07.03 10:34:07,7.861794,98.37209066666667,,2017-07-03T10:34:01.769000+07:00,7.858183,98.3642,,2017-07-03T10:33:54.677000+07:00,0.0023629079748411384,2,059049461,high,7.8616724,98.3725943
2017.07.03 10:34:12,7.861684,98.3724585,,2017-07-03T10:34:06.832000+07:00,7.858183,98.3642,,2017-07-03T10:33:54.677000+07:00,0.0028399414847680125,2,059049461,high,7.8615271,98.3727537
2017.07.03 10:34:17,7.861595833333333,98.37273616666667,,2017-07-03T10:34:10.942000+07:00,7.861317,98.368533,,2017-07-03T10:34:09.950000+07:00,0.0033366109963129517,2,059049461,high,7.8613906,98.3733941
2017.07.03 10:34:22,7.861486333333334,98.37307066666666,,2017-07-03T10:34:16.600000+07:00,7.861317,98.368533,,2017-07-03T10:34:09.950000+07:00,8.057257764538331E-4,2,059049461,high,7.8613119,98.3735044
2017.07.03 10:34:27,7.861427833333334,98.37330016666667,,2017-07-03T10:34:21.492000+07:00,7.861317,98.368533,,2017-07-03T10:34:09.950000+07:00,0.0012975174124383116,2,059049461,high,7.861258,98.3734565
2017.07.03 10:34:32,7.861423666666667,98.373312,,2017-07-03T10:34:26.511000+07:00,7.861317,98.368533,,2017-07-03T10:34:24.697000+07:00,3.3643672772501254E-4,2,059049461,high,7.8613031,98.3734446
2017.07.03 10:34:37,7.861412166666667,98.37334083333333,,2017-07-03T10:34:31.584000+07:00,7.861317,98.368533,,2017-07-03T10:34:24.697000+07:00,8.284865624158425E-4,2,059049461,high,7.8612984,98.3735693
2017.07.03 10:34:42,7.8613238333333335,98.373567,,2017-07-03T10:34:37.028000+07:00,7.861317,98.368533,,2017-07-03T10:34:24.697000+07:00,0.0013356403214317297,2,059049461,high,7.8612307,98.3738552
2017.07.03 10:34:47,7.8612155,98.37390766666667,,2017-07-03T10:34:42.105000+07:00,7.861317,98.368533,,2017-07-03T10:34:39.782000+07:00,0.001828296153086343,2,059049461,high,7.8611414,98.3741574
2017.07.03 10:34:52,7.861100166666667,98.3742005,,2017-07-03T10:34:46.174000+07:00,7.861317,98.368533,,2017-07-03T10:34:39.782000+07:00,0.0023369444046143985,2,059049461,high,7.8610528,98.3744021
2017.07.03 10:34:57,7.860915833333333,98.3745055,,2017-07-03T10:34:51.560000+07:00,7.861317,98.368533,,2017-07-03T10:34:39.782000+07:00,0.0028307668304240444,2,059049461,high,7.8607438,98.3747966
2017.07.03 10:35:02,7.860733166666667,98.3747865,,2017-07-03T10:34:56.828000+07:00,7.861317,98.368533,,2017-07-03T10:34:54.666000+07:00,0.0033557036003420055,2,059049461,high,7.8605918,98.3751298
2017.07.03 10:35:07,7.860512166666666,98.375123,,2017-07-03T10:35:01.784000+07:00,7.861317,98.368533,,2017-07-03T10:34:54.666000+07:00,0.0038477604349977635,2,059049461,high,7.8602948,98.3754489
2017.07.03 10:35:12,7.860227666666667,98.37546716666667,,2017-07-03T10:35:06.200000+07:00,7.861317,98.368533,,2017-07-03T10:34:54.666000+07:00,0.0013237748808809506,2,059049461,high,7.8600298,98.3757359
2017.07.03 10:35:17,7.8599325,98.37579883333333,,2017-07-03T10:35:11.500000+07:00,7.8628,98.3701,,2017-07-03T10:35:09.665000+07:00,0.0018253940676266137,2,059049461,high,7.8597395,98.3761196
2017.07.03 10:35:22,7.859827833333333,98.37592266666667,,2017-07-03T10:35:13.500000+07:00,7.8628,98.3701,,2017-07-03T10:35:09.665000+07:00,8.149735240874252E-4,2,059049461,high,7.8594664,98.3764368
2017.07.03 10:35:27,7.8594721666666665,98.37638933333334,,2017-07-03T10:35:20.900000+07:00,7.8628,98.3701,,2017-07-03T10:35:09.665000+07:00,0.0013176242056650068,2,059049461,high,7.8593005,98.376732
2017.07.03 10:35:32,7.859254166666666,98.37668916666667,,2017-07-03T10:35:26+07:00,7.8628,98.3701,,2017-07-03T10:35:25.504000+07:00,0.001827525150916712,2,059049461,high,7.8590625,98.3769698
2017.07.03 10:35:37,7.859044666666667,98.37698133333333,,2017-07-03T10:35:31.300000+07:00,7.8628,98.3701,,2017-07-03T10:35:25.504000+07:00,0.0023197923845183115,2,059049461,high,7.8588697,98.3773467
2017.07.03 10:35:42,7.858905666666667,98.37719183333333,,2017-07-03T10:35:35.300000+07:00,7.8628,98.3701,,2017-07-03T10:35:25.504000+07:00,0.0028170630930510836,2,059049461,high,7.8587794,98.3775207
2017.07.03 10:35:47,7.858762666666666,98.37745333333334,,2017-07-03T10:35:40.500000+07:00,7.8628,98.3701,,2017-07-03T10:35:39.672000+07:00,0.0033130057082379795,2,059049461,high,7.8586652,98.3775915
2017.07.03 10:35:52,7.8585515,98.37764933333334,,2017-07-03T10:35:45.700000+07:00,7.8628,98.3701,,2017-07-03T10:35:39.672000+07:00,8.15299422454582E-4,2,059049461,high,7.8584196,98.3778098
2017.07.03 10:35:57,7.8583739999999995,98.3778625,,2017-07-03T10:35:50.700000+07:00,7.8628,98.3701,,2017-07-03T10:35:39.672000+07:00,0.0013146023208055067,2,059049461,high,7.858394,98.3780228
2017.07.03 10:36:02,7.858419,98.3781945,,2017-07-03T10:35:55.800000+07:00,7.8628,98.3701,,2017-07-03T10:35:39.672000+07:00,0.00181640770661826,2,059049461,high,7.8585043,98.3785208
2017.07.03 10:36:07,7.858535333333333,98.3785445,,2017-07-03T10:36:01+07:00,7.86145,98.37315,,2017-07-03T10:35:56.444000+07:00,0.0023338938138661525,2,059049461,high,7.8585301,98.3787925
2017.07.03 10:36:12,7.8586625,98.37887433333333,,2017-07-03T10:36:06+07:00,7.86145,98.37315,,2017-07-03T10:35:56.444000+07:00,0.0011455802962876422,2,059049461,high,7.8585301,98.3787925
2017.07.03 10:36:17,7.85876,98.379163,,2017-07-03T10:36:11.100000+07:00,7.86145,98.37315,,2017-07-03T10:36:09.844000+07:00,0.0016409113145388122,2,059049461,high,7.8587511,98.3794203
2017.07.03 10:36:22,7.8588000000000005,98.37934166666666,,2017-07-03T10:36:15.400000+07:00,7.86145,98.37315,,2017-07-03T10:36:09.844000+07:00,8.062591963825517E-4,2,059049461,high,7.8588231,98.3795541
2017.07.03 10:36:27,7.8588425,98.37956283333334,,2017-07-03T10:36:21.400000+07:00,7.86145,98.37315,,2017-07-03T10:36:09.844000+07:00,0.0012958478434046297,2,059049461,high,7.858828,98.3796388
2017.07.03 10:36:32,7.858857166666667,98.37963933333333,,2017-07-03T10:36:26.400000+07:00,7.86145,98.37315,,2017-07-03T10:36:24.671000+07:00,0.0018153275406640717,2,059049461,high,7.8588431,98.3796525
2017.07.03 10:36:37,7.8588605000000005,98.3796595,,2017-07-03T10:36:31.600000+07:00,7.86145,98.37315,,2017-07-03T10:36:24.671000+07:00,0.0023054007852581788,2,059049461,high,7.8588914,98.3796014
2017.07.03 10:36:42,7.858859833333334,98.37966316666666,,2017-07-03T10:36:36.500000+07:00,7.86145,98.37315,,2017-07-03T10:36:24.671000+07:00,0.002809757658287257,2,059049461,high,7.8588484,98.3796482
2017.07.03 10:36:47,7.85886,98.3796635,,2017-07-03T10:36:40.700000+07:00,7.860017,98.3757,,2017-07-03T10:36:39.960000+07:00,0.003305748873230655,2,059049461,high,7.8588446,98.3796377
2017.07.03 10:36:52,7.85886,98.37966483333334,,2017-07-03T10:36:45.900000+07:00,7.860017,98.3757,,2017-07-03T10:36:39.960000+07:00,0.003800888692439786,2,059049461,high,7.8588453,98.3796329
2017.07.03 10:36:57,7.858859833333334,98.37966416666667,,2017-07-03T10:36:50.900000+07:00,7.860017,98.3757,,2017-07-03T10:36:39.960000+07:00,0.004300759487945386,2,059049461,high,7.8588503,98.3796286
2017.07.03 10:37:02,7.858861833333333,98.37967233333333,,2017-07-03T10:36:55.900000+07:00,7.860017,98.3757,,2017-07-03T10:36:54.680000+07:00,3.2293012693773796E-4,2,059049461,high,7.8588509,98.3796385
2017.07.03 10:37:07,7.858862,98.37967866666666,,2017-07-03T10:37:01.100000+07:00,7.860017,98.3757,,2017-07-03T10:36:54.680000+07:00,8.29777687487766E-4,2,059049461,high,7.8588432,98.379645
2017.07.03 10:37:12,7.858868,98.37971666666667,,2017-07-03T10:37:06.300000+07:00,7.860017,98.3757,,2017-07-03T10:36:54.680000+07:00,0.0013243300096404244,2,059049461,high,7.8588427,98.3796467
2017.07.03 10:37:17,7.858891833333333,98.379846,,2017-07-03T10:37:11.300000+07:00,7.860017,98.3757,,2017-07-03T10:37:09.833000+07:00,0.0018161833453157702,2,059049461,high,7.8588519,98.3796677
2017.07.03 10:37:22,7.858932666666667,98.38006933333334,,2017-07-03T10:37:16.500000+07:00,7.860017,98.3757,,2017-07-03T10:37:09.833000+07:00,0.0023202961195678534,2,059049461,high,7.8589349,98.3801795
2017.07.03 10:37:27,7.858959166666667,98.38026233333333,,2017-07-03T10:37:20.700000+07:00,7.860017,98.3757,,2017-07-03T10:37:09.833000+07:00,0.0028275972778452284,2,059049461,high,7.8589556,98.3803553
2017.07.03 10:37:32,7.859212,98.380349,,2017-07-03T10:37:25.900000+07:00,7.860017,98.3757,,2017-07-03T10:37:24.966000+07:00,0.0033351652347858667,2,059049461,high,7.8589556,98.3803553
2017.07.03 10:37:37,7.859705333333333,98.3803545,,2017-07-03T10:37:30.900000+07:00,7.860017,98.3757,,2017-07-03T10:37:24.966000+07:00,0.003821889896157324,2,059049461,high,7.8601765,98.3803682
2017.07.03 10:37:42,7.860301166666667,98.38036166666667,,2017-07-03T10:37:36.100000+07:00,7.860017,98.3757,,2017-07-03T10:37:24.966000+07:00,0.0043253239738098685,2,059049461,high,7.8608488,98.3803935
2017.07.03 10:37:47,7.860973666666666,98.38037166666666,,2017-07-03T10:37:41.500000+07:00,7.858717,98.37905,,2017-07-03T10:37:39.677000+07:00,0.004830695741754036,2,059049461,high,7.8613775,98.3803903
2017.07.03 10:37:52,7.861506166666667,98.38038033333333,,2017-07-03T10:37:45.700000+07:00,7.858717,98.37905,,2017-07-03T10:37:39.677000+07:00,8.351562286668807E-4,2,059049461,high,7.8620183,98.3804823
2017.07.03 10:37:57,7.862165833333333,98.3803925,,2017-07-03T10:37:50.700000+07:00,7.858717,98.37905,,2017-07-03T10:37:39.677000+07:00,0.0013309936443808561,2,059049461,high,7.8626564,98.380454
2017.07.03 10:38:02,7.8628035,98.38039383333333,,2017-07-03T10:37:55.900000+07:00,7.858717,98.37905,,2017-07-03T10:37:54.705000+07:00,0.0018278274551026099,2,059049461,high,7.8633132,98.3804647
2017.07.03 10:38:07,7.863323,98.38039633333334,,2017-07-03T10:38:01.100000+07:00,7.858717,98.37905,,2017-07-03T10:37:54.705000+07:00,0.0023356202109169415,2,059049461,high,7.8636401,98.3804572
2017.07.03 10:38:12,7.8636238333333335,98.38039733333333,,2017-07-03T10:38:06.300000+07:00,7.858717,98.37905,,2017-07-03T10:37:54.705000+07:00,0.00283209192345291,2,059049461,high,7.8638061,98.380435
2017.07.03 10:38:17,7.863750666666666,98.380397,,2017-07-03T10:38:11.500000+07:00,7.858717,98.37905,,2017-07-03T10:38:10.093000+07:00,0.00333231351720091,2,059049461,high,7.8637492,98.3804369
2017.07.03 10:38:22,7.863753833333333,98.38039633333334,,2017-07-03T10:38:15.700000+07:00,7.858717,98.37905,,2017-07-03T10:38:10.093000+07:00,7.901192543148904E-4,2,059049461,high,7.8637647,98.3804286
2017.07.03 10:38:27,7.863756666666667,98.38039766666667,,2017-07-03T10:38:20.900000+07:00,7.858717,98.37905,,2017-07-03T10:38:10.093000+07:00,0.001288002959776374,2,059049461,high,7.8637687,98.3804147
2017.07.03 10:38:32,7.8637575,98.38039966666666,,2017-07-03T10:38:26.100000+07:00,7.8589,98.379833,,2017-07-03T10:38:24.705000+07:00,0.0017921519338470852,2,059049461,high,7.8637699,98.3804027
2017.07.03 10:38:37,7.863756,98.3804025,,2017-07-03T10:38:31.100000+07:00,7.8589,98.379833,,2017-07-03T10:38:24.705000+07:00,0.0022779638997914064,2,059049461,high,7.8637704,98.3803931
2017.07.03 10:38:42,7.863752666666667,98.38040716666667,,2017-07-03T10:38:36.300000+07:00,7.8589,98.379833,,2017-07-03T10:38:24.705000+07:00,0.002779793785481408,2,059049461,high,7.8637577,98.3804167
2017.07.03 10:38:47,7.863750166666667,98.3804095,,2017-07-03T10:38:41.500000+07:00,7.8589,98.379833,,2017-07-03T10:38:39.821000+07:00,0.0032877049407025257,2,059049461,high,7.8637542,98.3804202
2017.07.03 10:38:52,7.86375,98.380411,,2017-07-03T10:38:45.700000+07:00,7.8589,98.379833,,2017-07-03T10:38:39.821000+07:00,0.003793873504654519,2,059049461,high,7.8637497,98.3804224
2017.07.03 10:38:57,7.863791833333333,98.38041,,2017-07-03T10:38:50.900000+07:00,7.8589,98.379833,,2017-07-03T10:38:39.821000+07:00,0.0042857393402672365,2,059049461,high,7.863793,98.3804201
2017.07.03 10:39:02,7.864090333333333,98.38040833333334,,2017-07-03T10:38:56.100000+07:00,7.8589,98.379833,,2017-07-03T10:38:54.680000+07:00,0.004785137338141686,2,059049461,high,7.8642335,98.3804723
2017.07.03 10:39:07,7.864601833333333,98.38041116666666,,2017-07-03T10:39:01.500000+07:00,7.8589,98.379833,,2017-07-03T10:38:54.680000+07:00,0.005335265081845726,2,059049461,high,7.8650433,98.3804101
2017.07.03 10:39:12,7.865029,98.38041316666667,,2017-07-03T10:39:05.500000+07:00,7.8589,98.379833,,2017-07-03T10:38:54.680000+07:00,0.005780655850311706,2,059049461,high,7.8654217,98.3804403
2017.07.03 10:39:17,7.8656101666666665,98.38042466666667,,2017-07-03T10:39:10.700000+07:00,7.8589,98.379833,,2017-07-03T10:39:09.681000+07:00,0.006302382836311594,2,059049461,high,7.8662555,98.3804093
2017.07.03 10:39:22,7.866215666666667,98.38044616666667,,2017-07-03T10:39:15.900000+07:00,7.8589,98.379833,,2017-07-03T10:39:09.681000+07:00,0.006780762339494661,2,059049461,high,7.8667331,98.3804286
2017.07.03 10:39:27,7.866862333333334,98.38045183333334,,2017-07-03T10:39:21.100000+07:00,7.8589,98.379833,,2017-07-03T10:39:09.681000+07:00,0.007287996298108725,2,059049461,high,7.8675082,98.3804208
2017.07.03 10:39:32,7.867517833333333,98.38047316666666,,2017-07-03T10:39:26.300000+07:00,7.8634,98.380417,,2017-07-03T10:39:24.690000+07:00,0.007788595789963348,2,059049461,high,7.8681295,98.380431
2017.07.03 10:39:37,7.868099666666667,98.380493,,2017-07-03T10:39:31.500000+07:00,7.8634,98.380417,,2017-07-03T10:39:24.690000+07:00,0.008280920623276358,2,059049461,high,7.8685222,98.3805107
2017.07.03 10:39:42,7.868401333333333,98.38050383333334,,2017-07-03T10:39:36.700000+07:00,7.8634,98.380417,,2017-07-03T10:39:24.690000+07:00,0.00879881532847706,2,059049461,high,7.8684904,98.3805824
2017.07.03 10:39:47,7.868431166666666,98.38050433333333,,2017-07-03T10:39:41.100000+07:00,7.8634,98.380417,,2017-07-03T10:39:39.683000+07:00,0.00929050926495104,2,059049461,high,7.8684929,98.3805959
2017.07.03 10:39:52,7.8684315,98.38050366666667,,2017-07-03T10:39:45.900000+07:00,7.8634,98.380417,,2017-07-03T10:39:39.683000+07:00,0.009784484789993615,2,059049461,high,7.8684726,98.380579
2017.07.03 10:39:57,7.868432,98.38050316666667,,2017-07-03T10:39:51.100000+07:00,7.8634,98.380417,,2017-07-03T10:39:39.683000+07:00,0.010282804293271627,2,059049461,high,7.8684671,98.3805542
2017.07.03 10:40:02,7.868433166666667,98.380502,,2017-07-03T10:39:55.300000+07:00,7.8634,98.380417,,2017-07-03T10:39:54.684000+07:00,0.01079578292310326,2,059049461,high,7.8684618,98.3805384
2017.07.03 10:40:07,7.868433,98.38049866666667,,2017-07-03T10:40:01.300000+07:00,7.8634,98.380417,,2017-07-03T10:39:54.684000+07:00,0.011309737548044882,2,059049461,high,7.868456,98.3805282
2017.07.03 10:40:12,7.868433333333334,98.38049666666667,,2017-07-03T10:40:05.500000+07:00,7.8634,98.380417,,2017-07-03T10:39:54.684000+07:00,0.01179533331507242,2,059049461,high,7.868447,98.380532
2017.07.03 10:40:17,7.868432166666667,98.38049666666667,,2017-07-03T10:40:10.700000+07:00,7.8634,98.380417,,2017-07-03T10:39:54.684000+07:00,0.012289841237447533,2,059049461,high,7.8684454,98.38053
2017.07.03 10:40:22,7.8684313333333336,98.38049716666667,,2017-07-03T10:40:14.100000+07:00,7.864067,98.380433,,2017-07-03T10:40:09.957000+07:00,0.01278319876558645,2,059049461,high,7.8684405,98.3805304
2017.07.03 10:40:27,7.868431666666667,98.380496,,2017-07-03T10:40:21.100000+07:00,7.864067,98.380433,,2017-07-03T10:40:09.957000+07:00,0.013286443444187938,2,059049461,high,7.8684346,98.3805267
2017.07.03 10:40:32,7.868433,98.380494,,2017-07-03T10:40:26.400000+07:00,7.864067,98.380433,,2017-07-03T10:40:25.220000+07:00,2.7923537743534385E-4,2,059049461,high,7.8684348,98.3805228
2017.07.03 10:40:37,7.8684345,98.38049216666667,,2017-07-03T10:40:30.400000+07:00,7.864067,98.380433,,2017-07-03T10:40:25.220000+07:00,7.776537802178423E-4,2,059049461,high,7.86843,98.3805255
2017.07.03 10:40:42,7.868436833333333,98.38049183333334,,2017-07-03T10:40:35.800000+07:00,7.864067,98.380433,,2017-07-03T10:40:25.220000+07:00,0.0012944254910450639,2,059049461,high,7.8684302,98.3805255
2017.07.03 10:40:47,7.868438666666666,98.38049333333333,,2017-07-03T10:40:41+07:00,7.864067,98.380433,,2017-07-03T10:40:39.718000+07:00,0.0017742708868835923,2,059049461,high,7.8684307,98.3805222
2017.07.03 10:40:52,7.868440666666666,98.38049566666666,,2017-07-03T10:40:46+07:00,7.864067,98.380433,,2017-07-03T10:40:39.718000+07:00,8.289887230152252E-4,2,059049461,high,7.8684308,98.3805222
2017.07.03 10:40:57,7.868442,98.38049683333334,,2017-07-03T10:40:50.300000+07:00,7.864067,98.380433,,2017-07-03T10:40:39.718000+07:00,0.0013236424446598431,2,059049461,high,7.8684281,98.3805211
2017.07.03 10:41:02,7.868442833333333,98.38049866666667,,2017-07-03T10:40:56.300000+07:00,7.864067,98.380433,,2017-07-03T10:40:54.788000+07:00,0.001831988897699995,2,059049461,high,7.8684279,98.3805208
2017.07.03 10:41:07,7.8684435,98.38050016666666,,2017-07-03T10:41:01.600000+07:00,7.864067,98.380433,,2017-07-03T10:40:54.788000+07:00,0.0023400110523649734,2,059049461,high,7.8684265,98.3805186
2017.07.03 10:41:12,7.868443,98.38050066666666,,2017-07-03T10:41:06.600000+07:00,7.864067,98.380433,,2017-07-03T10:40:54.788000+07:00,0.002832397185370853,2,059049461,high,7.8684265,98.3805186
2017.07.03 10:41:17,7.868441666666667,98.380502,,2017-07-03T10:41:11+07:00,7.86845,98.380533,,2017-07-03T10:41:09.927000+07:00,0.0033264212101704314,2,059049461,high,7.8684254,98.3805163
2017.07.03 10:41:22,7.868440166666667,98.38050283333334,,2017-07-03T10:41:16.100000+07:00,7.86845,98.380533,,2017-07-03T10:41:09.927000+07:00,0.0038322287759311284,2,059049461,high,7.8684243,98.3805141
2017.07.03 10:41:27,7.868440166666667,98.380503,,2017-07-03T10:41:21.100000+07:00,7.86845,98.380533,,2017-07-03T10:41:09.927000+07:00,0.004327894192506868,2,059049461,high,7.8684244,98.3805142
2017.07.03 10:41:32,7.868441166666667,98.3805005,,2017-07-03T10:41:26.200000+07:00,7.86845,98.380533,,2017-07-03T10:41:24.893000+07:00,0.004828014086764412,2,059049461,high,7.8684244,98.3805142
2017.07.03 10:41:37,7.8684425000000005,98.380498,,2017-07-03T10:41:31.400000+07:00,7.86845,98.380533,,2017-07-03T10:41:24.893000+07:00,0.00533716023579786,2,059049461,high,7.8684244,98.3805141
2017.07.03 10:41:42,7.868442833333333,98.38049666666667,,2017-07-03T10:41:36.400000+07:00,7.86845,98.380533,,2017-07-03T10:41:24.893000+07:00,0.00583483274231751,2,059049461,high,7.8684244,98.3805142
2017.07.03 10:41:47,7.868441666666667,98.38049683333334,,2017-07-03T10:41:41.400000+07:00,7.86845,98.380533,,2017-07-03T10:41:39.703000+07:00,0.006335959531530225,2,059049461,high,7.8684244,98.3805141
2017.07.03 10:41:52,7.868440666666666,98.380497,,2017-07-03T10:41:46.600000+07:00,7.86845,98.380533,,2017-07-03T10:41:39.703000+07:00,0.0068310377510479876,2,059049461,high,7.8684244,98.380514
